"YEAR","MONTH_NUM","ANSP_NAME","APT_NAME","APT_ICAO","APT_ICAO_2ND","TYP_APT_SERVICE","FLT_ARR_1","FLT_DEP_1","FLT_TOT_1"
2014,10,"UkSATSE","Chernivtsi","UKLN","UKLN","TWR",25,24,49
2014,10,"UkSATSE","Dnipropetrovsk","UKDD","UKDD","TWR",340,344,684
2014,10,"UkSATSE","BORYSPIL/ Kyiv","UKBB","UKBB","TWR",2861,2861,5722
2014,10,"UkSATSE","Rivne","UKLR","UKLR","TWR",10,14,24
2014,10,"UkSATSE","Uzhgorod            ","UKLU","UKLU","TWR",30,31,61
2014,10,"UkSATSE","Kherson             ","UKOH","UKOH","TWR",17,17,34
2014,10,"UkSATSE","Mikolayev           ","UKON","UKON","TWR",3,3,6
2014,10,"UkSATSE","Odessa              ","UKOO","UKOO","TWR",464,462,926
2014,10,"UkSATSE","Vinnitsa            ","UKWW","UKWW","TWR",11,5,16
2014,10,"DSNA","Angers Marse","LFJR","LFJR","TWR",76,74,150
2014,10,"DSNA","LE VERSOUD / Grenoble","LFLG","LFLG","TWR",4,4,8
2014,10,"DSNA","AIX LES MILLES","LFMA","LFMA","TWR",43,64,107
2014,10,"NATS (Continental)","Gibraltar","LXGB","LXGB","TWR",171,167,338
2014,10,"SMATSA","Surcin-Beograd","LYBE","LYBE","TWR",2595,2595,5190
2014,10,"SMATSA","Beograd/Batajnica","LYBT","LYBT","TWR",3,3,6
2014,10,"SMATSA","Nis","LYNI","LYNI","TWR",22,22,44
2014,10,"SMATSA","Podgorica","LYPG","LYPG","TWR",423,425,848
2014,10,"SMATSA","Tivat","LYTV","LYTV","TWR",277,278,555
2014,10,"LPS","M R STEFANIK / Bratislava","LZIB","LZIB","TWR",738,727,1465
2014,10,"LPS","KOSICE","LZKZ","LZKZ","TWR",229,226,455
2014,10,"LPS","PIESTANY","LZPP","LZPP","TWR",45,38,83
2014,10,"LPS","SLIAC","LZSL","LZSL","TWR",48,52,100
2014,10,"LPS","TATRY","LZTT","LZTT","TWR",54,52,106
2014,10,"LPS","ZILINA","LZZI","LZZI","TWR",39,40,79
2014,10,"UkSATSE","Mokraya / Zaporizhzhia","UKDE","UKDE","TWR",103,103,206
2014,10,"UkSATSE","Lozuvatka / Kryvyi RIH","UKDR","UKDR","TWR",10,11,21
2014,10,"UkSATSE","Osnova / Kharkiv","UKHH","UKHH","TWR",164,166,330
2014,10,"UkSATSE","Poltava             ","UKHP","UKHP","TWR",5,3,8
2014,10,"DHMI","ERZINCAN","LTCD","LTCD","TWR",99,99,198
2014,10,"DHMI","ERZURUM","LTCE","LTCE","TWR",287,286,573
2014,10,"DHMI","KARS","LTCF","LTCF","TWR",111,111,222
2014,10,"DHMI","TRABZON","LTCG","LTCG","TWR",956,955,1911
2014,10,"DHMI","VAN","LTCI","LTCI","TWR",369,375,744
2014,10,"DHMI","MUS","LTCK","LTCK","TWR",103,103,206
2014,10,"DHMI","SIIRT","LTCL","LTCL","TWR",19,19,38
2014,10,"DHMI","Sinop","LTCM","LTCM","TWR",38,38,76
2014,10,"DHMI","KAHRAMANMARAS","LTCN","LTCN","TWR",76,76,152
2014,10,"DHMI","AGRI","LTCO","LTCO","TWR",65,65,130
2014,10,"DHMI","MARDIN","LTCR","LTCR","TWR",148,147,295
2014,10,"DHMI","EDREMIT KORFEZ","LTFD","LTFD","TWR",150,149,299
2014,10,"DHMI","MILAS BODRUM","LTFE","LTFE","TWR",1423,1422,2845
2014,10,"MoldATSA","CHISINAU","LUKK","LUKK","TWR",861,859,1720
2014,10,"M-NAV","OHRID","LWOH","LWOH","TWR",14,14,28
2014,10,"M-NAV","SKOPJE","LWSK","LWSK","TWR",564,564,1128
2014,10,"Skyguide","BERN BELP","LSZB","LSZB","TWR",712,685,1397
2014,10,"Skyguide","ZURICH","LSZH","LSZH","TWR",11620,11659,23279
2014,10,"Skyguide","LOCARNO","LSZL","LSZL","TWR",27,36,63
2014,10,"Skyguide","Altenrhein          ","LSZR","LSZR","TWR",374,363,737
2014,10,"DHMI","ESENBOGA / Ankara","LTAC","LTAC","TWR",3661,3666,7327
2014,10,"DHMI","ADANA","LTAF","LTAF","TWR",1432,1432,2864
2014,10,"DHMI","ANTALYA","LTAI","LTAI","TWR",9175,9185,18360
2014,10,"DHMI","OGUZELI / Gaziantep","LTAJ","LTAJ","TWR",738,742,1480
2014,10,"DHMI","SIVAS","LTAR","LTAR","TWR",156,158,314
2014,10,"DHMI","Tokat","LTAW","LTAW","TWR",37,37,74
2014,10,"DHMI","CARDAK","LTAY","LTAY","TWR",154,155,309
2014,10,"DHMI","ATATURK / Istanbul","LTBA","LTBA","TWR",18805,18823,37628
2014,10,"DHMI","CANAKKALE","LTBH","LTBH","TWR",21,20,41
2014,10,"DHMI","ADNAN MENDERES / Izmir","LTBJ","LTBJ","TWR",3341,3333,6674
2014,10,"DHMI","DALAMAN / Mugla","LTBS","LTBS","TWR",1570,1579,3149
2014,10,"DHMI","ELAZIG","LTCA","LTCA","TWR",267,267,534
2014,10,"HCAA","LIMNOS","LGLM","LGLM","TWR",180,178,358
2014,10,"HCAA","MIKONOS","LGMK","LGMK","TWR",227,228,455
2014,10,"HCAA","MILOS","LGML","LGML","AFIS",49,49,98
2014,10,"HCAA","MITILINI","LGMT","LGMT","TWR",251,250,501
2014,10,"HCAA","NAXOS","LGNX","LGNX","AFIS",39,39,78
2014,10,"HCAA","PAROS","LGPA","LGPA","AFIS",108,108,216
2014,10,"HCAA","ASTYPALAIA","LGPL","LGPL","AFIS",37,35,72
2014,10,"HCAA","DIAGORAS / Rodos","LGRP","LGRP","TWR",1726,1726,3452
2014,10,"HCAA","SKIATHOS","LGSK","LGSK","TWR",47,46,93
2014,10,"HCAA","SAMOS","LGSM","LGSM","TWR",195,194,389
2014,10,"HCAA","SYROS","LGSO","LGSO","AFIS",26,26,52
2014,10,"HCAA","SANTORINI / Tira","LGSR","LGSR","TWR",428,430,858
2014,10,"HCAA","SITIA","LGST","LGST","AFIS",94,94,188
2014,10,"HCAA","MAKEDONIA / Thessaloniki","LGTS","LGTS","TWR",2224,2219,4443
2014,10,"HCAA","ZAKINTHOS DIONYSIOS SOLOMOS","LGZA","LGZA","TWR",230,234,464
2014,10,"Skyguide","LUGANO / Agno","LSZA","LSZA","TWR",368,370,738
2014,10,"HCAA","ELEFTHELEFTHERIOS VENIZELOS INTL / Athinai","LGAV","LGAV","TWR",6856,6856,13712
2014,10,"HCAA","CHIOS","LGHI","LGHI","TWR",155,157,312
2014,10,"HCAA","IKARIA","LGIK","LGIK","AFIS",75,75,150
2014,10,"HCAA","IOANNINA","LGIO","LGIO","TWR",63,64,127
2014,10,"HCAA","NIKOS KAZANTZAKIS / Iraklion","LGIR","LGIR","TWR",2349,2353,4702
2014,10,"HCAA","ARISTOTELIS / Kastoria","LGKA","LGKA","AFIS",25,25,50
2014,10,"HCAA","KITHIRA","LGKC","LGKC","AFIS",63,59,122
2014,10,"HCAA","KEFALLINIA","LGKF","LGKF","TWR",123,126,249
2014,10,"HCAA","Kastelorizo","LGKJ","LGKJ","AFIS",27,27,54
2014,10,"HCAA","KOS","LGKO","LGKO","TWR",824,825,1649
2014,10,"HCAA","KARPATHOS","LGKP","LGKP","AFIS",165,164,329
2014,10,"HCAA","IOANNIS  KAPODISTRIAS INTL / Kerkira","LGKR","LGKR","TWR",759,757,1516
2014,10,"HCAA","KASSOS","LGKS","LGKS","AFIS",58,58,116
2014,10,"HCAA","MEGAS ALEXANDROS INTL /  Kavala","LGKV","LGKV","TWR",149,151,300
2014,10,"HCAA","FILIPPOS / Kozani","LGKZ","LGKZ","AFIS",15,15,30
2014,10,"HCAA","LEROS","LGLE","LGLE","AFIS",73,75,148
2014,10,"DSNA","MAUPERTUS / Cherbourg","LFRC","LFRC","TWR",42,44,86
2014,10,"DSNA","PLEURTUIT / Saint Malo","LFRD","LFRD","TWR",158,142,300
2014,10,"DSNA","ST GATIEN / Deauville","LFRG","LFRG","TWR",145,135,280
2014,10,"DSNA","CARPIQUET / Caen","LFRK","LFRK","TWR",248,253,501
2014,10,"DSNA","ARNAGE / Le Mans","LFRM","LFRM","TWR",11,12,23
2014,10,"DSNA","ST JACQUES / Rennes","LFRN","LFRN","TWR",728,725,1453
2014,10,"DSNA","LANNION","LFRO","LFRO","TWR",65,61,126
2014,10,"DSNA","PLUGUFFAN / Quimper","LFRQ","LFRQ","TWR",121,118,239
2014,10,"DSNA","NANTES ATLANTIQUE","LFRS","LFRS","TWR",2283,2278,4561
2014,10,"DSNA","ARMOR / Saint Brieuc","LFRT","LFRT","AFIS",37,39,76
2014,10,"DSNA","MEUCON / Vannes","LFRV","LFRV","TWR",33,32,65
2014,10,"DSNA","MONTOIR / Saint Nazaire","LFRZ","LFRZ","TWR",140,135,275
2014,10,"DSNA","BALE MULHOUSE / Basel Mulhouse SZ","LFSB","LFSB","TWR",3522,3529,7051
2014,10,"DSNA","ENTZHEIM / Strasbourg","LFST","LFST","TWR",1060,1059,2119
2014,10,"DSNA","Nimes               ","LFTW","LFTW","TWR",149,151,300
2014,10,"HCAA","DIMOKITRIOS / Alexandroupolis","LGAL","LGAL","TWR",136,134,270
2014,10,"ROMATSA","CATALOI / Tulcea","LRTC","LRTC","TWR",4,4,8
2014,10,"ROMATSA","VIDRASAU / Targu Mures","LRTM","LRTM","TWR",99,102,201
2014,10,"ROMATSA","GIARMATA / Timisoara","LRTR","LRTR","TWR",428,429,857
2014,10,"Skyguide","GENEVA","LSGG","LSGG","TWR",7663,7680,15343
2014,10,"Skyguide","SION","LSGS","LSGS","TWR",171,169,340
2014,10,"DSNA","TILLE / Beauvais","LFOB","LFOB","TWR",1212,1215,2427
2014,10,"DSNA","OCTEVILLE / Le Havre","LFOH","LFOH","TWR",45,43,88
2014,10,"DSNA","VALLEE DE SEINE / Rouen","LFOP","LFOP","TWR",141,140,281
2014,10,"DSNA","LE BOURGET / Paris","LFPB","LFPB","TWR",2563,2633,5196
2014,10,"DSNA","CHARLES DE GAULLE","LFPG","LFPG","TWR",20454,20510,40964
2014,10,"DSNA","TOUSSUS LE NOBLE","LFPN","LFPN","TWR",427,436,863
2014,10,"DSNA","ORLY / Paris","LFPO","LFPO","TWR",10253,10235,20488
2014,10,"DSNA","CORMEILLES EN VEXIN / Pontoise","LFPT","LFPT","TWR",126,127,253
2014,10,"DSNA","LESQUIN / Lille","LFQQ","LFQQ","TWR",981,983,1964
2014,10,"DSNA","CALONNE / Merville","LFQT","LFQT","TWR",71,62,133
2014,10,"DSNA","GUIPAVAS / Brest","LFRB","LFRB","TWR",660,666,1326
2014,10,"NAV Portugal (Santa Maria)","PONTA DELGADA","LPPD","LPPD","TWR",510,507,1017
2014,10,"NAV Portugal (Continental)","PORTO","LPPR","LPPR","TWR",2822,2818,5640
2014,10,"NAV Portugal (Continental)","PORTO SANTO","LPPS","LPPS","TWR",105,106,211
2014,10,"NAV Portugal (Continental)","LISBOA","LPPT","LPPT","TWR",6989,6994,13983
2014,10,"ROMATSA","ARAD","LRAR","LRAR","TWR",46,45,91
2014,10,"ROMATSA","BACAU","LRBC","LRBC","TWR",147,149,296
2014,10,"ROMATSA","TAUTII MAGHERAUS / Baia Mare","LRBM","LRBM","TWR",54,55,109
2014,10,"ROMATSA","BANEASA / Bucuresti","LRBS","LRBS","TWR",212,212,424
2014,10,"ROMATSA","MIHAIL KOGALNICEANU / Constanta","LRCK","LRCK","TWR",169,185,354
2014,10,"ROMATSA","SOMESENI / Cluj Napoca","LRCL","LRCL","TWR",595,591,1186
2014,10,"ROMATSA","CRAIOVA","LRCV","LRCV","TWR",86,83,169
2014,10,"ROMATSA","IASI","LRIA","LRIA","TWR",212,209,421
2014,10,"ROMATSA","ORADEA","LROD","LROD","TWR",72,72,144
2014,10,"ROMATSA","OTOPENI / Bucuresti","LROP","LROP","TWR",4155,4137,8292
2014,10,"ROMATSA","SIBIU","LRSB","LRSB","TWR",203,206,409
2014,10,"ROMATSA","SATU MARE","LRSM","LRSM","TWR",9,9,18
2014,10,"Slovenia Control","PORTOROZ","LJPZ","LJPZ","TWR",60,60,120
2014,10,"ANS CR","KARLOVY VARY","LKKV","LKKV","TWR",94,92,186
2014,10,"ANS CR","MOSNOV / Ostrava","LKMT","LKMT","TWR",262,264,526
2014,10,"ANS CR","RUZYNE / Praha","LKPR","LKPR","TWR",5240,5256,10496
2014,10,"ANS CR","TURANY / Brno","LKTB","LKTB","TWR",240,231,471
2014,10,"MATS","LUQA / Valletta","LMML","LMML","TWR",1862,1864,3726
2014,10,"Austro Control","GRAZ INTL","LOWG","LOWG","TWR",864,859,1723
2014,10,"Austro Control","INNSBRUCK","LOWI","LOWI","TWR",555,556,1111
2014,10,"Austro Control","WORTHERSEE INTL","LOWK","LOWK","TWR",318,311,629
2014,10,"Austro Control","LINZ","LOWL","LOWL","TWR",715,712,1427
2014,10,"Austro Control","SALZBURG","LOWS","LOWS","TWR",1133,1119,2252
2014,10,"Austro Control","SCHWECHAT / Wien","LOWW","LOWW","TWR",11038,11050,22088
2014,10,"NAV Portugal (Santa Maria)","SANTA MARIA","LPAZ","LPAZ","TWR",94,104,198
2014,10,"NAV Portugal (Santa Maria)","FLORES","LPFL","LPFL","TWR",46,46,92
2014,10,"NAV Portugal (Continental)","FARO","LPFR","LPFR","TWR",2282,2279,4561
2014,10,"NAV Portugal (Santa Maria)","HORTA","LPHR","LPHR","TWR",180,178,358
2014,10,"NAV Portugal (Continental)","MADEIRA","LPMA","LPMA","TWR",853,840,1693
2014,10,"ENAV","MONTICHIARI / Brescia","LIPO","LIPO","TWR",225,224,449
2014,10,"ENAV","RONCHI DEI LEGIONARI / Trieste","LIPQ","LIPQ","TWR",469,464,933
2014,10,"ENAV","PADOVA","LIPU","LIPU","AFIS",27,19,46
2014,10,"ENAV","Verona Villafranca  ","LIPX","LIPX","TWR",1132,1138,2270
2014,10,"ENAV","FALCONARA / Ancona","LIPY","LIPY","TWR",440,436,876
2014,10,"ENAV","VENEZIA TESSERA / Venice","LIPZ","LIPZ","TWR",3401,3401,6802
2014,10,"ENAV","Rome/Ciampino","LIRA","LIRA","TWR",2258,2259,4517
2014,10,"ENAV","FIUMICINO / Rome","LIRF","LIRF","TWR",13886,13887,27773
2014,10,"ENAV","Salerno/Pontecagnano","LIRI","LIRI","AFIS",36,35,71
2014,10,"ENAV","CAPODICHINO / Napoli","LIRN","LIRN","TWR",2624,2619,5243
2014,10,"ENAV","PERETOLA / Firenze","LIRQ","LIRQ","TWR",1508,1501,3009
2014,10,"ENAV","URBE / Rome","LIRU","LIRU","TWR",43,42,85
2014,10,"ENAV","PERUGIA","LIRZ","LIRZ","TWR",159,162,321
2014,10,"Slovenia Control","LJUBLJANA","LJLJ","LJLJ","TWR",1152,1154,2306
2014,10,"Slovenia Control","MARIBOR","LJMB","LJMB","TWR",66,66,132
2014,10,"DSNA","RIVESALTES / Perpignan","LFMP","LFMP","TWR",335,338,673
2014,10,"DSNA","MEDITERRANEE / Montpellier","LFMT","LFMT","TWR",1132,1131,2263
2014,10,"DSNA","VIAS / Beziers","LFMU","LFMU","TWR",267,256,523
2014,10,"DSNA","CAUMONT / Avignon","LFMV","LFMV","TWR",235,209,444
2014,10,"HungaroControl","FERIHEGY / Budapest","LHBP","LHBP","TWR",3886,3879,7765
2014,10,"ENAV","MALPENSA / Milano","LIMC","LIMC","TWR",7025,7036,14061
2014,10,"ENAV","BERGAMO ORIO AL SERIO / Milano","LIME","LIME","TWR",3160,3158,6318
2014,10,"ENAV","TORINO","LIMF","LIMF","TWR",1659,1651,3310
2014,10,"ENAV","ALBENGA / VILLANOVA","LIMG","LIMG","AFIS",13,9,22
2014,10,"ENAV","GENOVA SESTRI / Genova","LIMJ","LIMJ","TWR",777,777,1554
2014,10,"ENAV","LINATE / Milano","LIML","LIML","TWR",4817,4814,9631
2014,10,"ENAV","PARMA","LIMP","LIMP","TWR",136,140,276
2014,10,"ENAV","LEVALDIGI / Cuneo","LIMZ","LIMZ","AFIS",128,130,258
2014,10,"ENAV","BOLZANO","LIPB","LIPB","AFIS",188,182,370
2014,10,"ENAV","BOLOGNA","LIPE","LIPE","TWR",2753,2745,5498
2014,10,"ENAV","FORLI","LIPK","LIPK","TWR",76,73,149
2014,10,"DSNA","SUD CORSE / Figari","LFKF","LFKF","TWR",326,322,648
2014,10,"DSNA","CAMPO DELL ORO / Ajaccio","LFKJ","LFKJ","TWR",608,608,1216
2014,10,"DSNA","AIX LES BAINS / Chambery","LFLB","LFLB","TWR",102,97,199
2014,10,"DSNA","AUVERGNE / Clermont Ferrand","LFLC","LFLC","TWR",578,575,1153
2014,10,"DSNA","SAINT EXUPERY / Lyon","LFLL","LFLL","TWR",4773,4778,9551
2014,10,"DSNA","SAINT YAN","LFLN","LFLN","TWR",142,147,289
2014,10,"DSNA","MEYTHET / Annecy","LFLP","LFLP","TWR",100,85,185
2014,10,"DSNA","SAINT GEOIRS / Grenoble","LFLS","LFLS","TWR",127,122,249
2014,10,"DSNA","CHABEUIL / Valence","LFLU","LFLU","TWR",107,103,210
2014,10,"DSNA","DEOLS / Chateauroux","LFLX","LFLX","TWR",148,136,284
2014,10,"DSNA","BRON / Lyon","LFLY","LFLY","TWR",433,428,861
2014,10,"DSNA","MANDELIEU / Cannes","LFMD","LFMD","TWR",486,484,970
2014,10,"DSNA","BOUTHEON / Saint Etienne","LFMH","LFMH","TWR",129,126,255
2014,10,"DSNA","SALVAZA / Carcassonne","LFMK","LFMK","TWR",252,243,495
2014,10,"DSNA","PROVENCE / Marseille","LFML","LFML","TWR",4278,4300,8578
2014,10,"DSNA","COTE D AZUR / Nice","LFMN","LFMN","TWR",5704,5705,11409
2014,10,"DSNA","MERIGNAC / Bordeaux","LFBD","LFBD","TWR",2613,2602,5215
2014,10,"DSNA","ROUMANIERE / Bergerac","LFBE","LFBE","TWR",241,241,482
2014,10,"DSNA","ILE DE RE / La Rochelle","LFBH","LFBH","TWR",239,236,475
2014,10,"DSNA","BIARD / Poitiers","LFBI","LFBI","TWR",289,284,573
2014,10,"DSNA","BELLEGARDE / Limoges","LFBL","LFBL","TWR",352,343,695
2014,10,"DSNA","BLAGNAC / Toulouse","LFBO","LFBO","TWR",3980,4016,7996
2014,10,"DSNA","PAU PYRENEES","LFBP","LFBP","TWR",487,487,974
2014,10,"DSNA","LOURDES / Tarbes","LFBT","LFBT","TWR",308,318,626
2014,10,"DSNA","Angouleme","LFBU","LFBU","TWR",84,83,167
2014,10,"DSNA","ANGLET / Biarritz/Bayonne","LFBZ","LFBZ","TWR",578,572,1150
2014,10,"DSNA","MARCILLAC / Rodez","LFCR","LFCR","TWR",188,186,374
2014,10,"DSNA","HOUSSEN / Colmar","LFGA","LFGA","TWR",125,121,246
2014,10,"DSNA","TAVAUX / Dole","LFGJ","LFGJ","TWR",185,179,364
2014,10,"DSNA","METZ NANCY LORRAINE","LFJL","LFJL","TWR",282,285,567
2014,10,"DSNA","PORETTA / Bastia","LFKB","LFKB","TWR",555,562,1117
2014,10,"DSNA","SAINT CATHERINE / Calvi","LFKC","LFKC","TWR",225,222,447
2014,10,"ENAIRE","BARAJAS / Madrid","LEMD","LEMD","TWR",15308,15314,30622
2014,10,"ENAIRE","MALAGA","LEMG","LEMG","TWR",4923,4927,9850
2014,10,"ENAIRE","MENORCA / Mahon","LEMH","LEMH","TWR",790,791,1581
2014,10,"ENAIRE","SON SAN JUAN","LESJ","LEPA","TWR",8172,8170,16342
2014,10,"ENAIRE","PAMPLONA","LEPP","LEPP","TWR",155,156,311
2014,10,"ENAIRE","REUS","LERS","LERS","TWR",421,357,778
2014,10,"ENAIRE","SAN SEBASTIAN","LESO","LESO","TWR",234,236,470
2014,10,"ENAIRE","SANTIAGO","LEST","LEST","TWR",783,791,1574
2014,10,"ENAIRE","VALENCIA","LEVC","LEVC","TWR",2177,2174,4351
2014,10,"ENAIRE","VITORIA","LEVT","LEVT","TWR",271,271,542
2014,10,"ENAIRE","VIGO","LEVX","LEVX","TWR",320,317,637
2014,10,"ENAIRE","SANTANDER","LEXJ","LEXJ","TWR",405,407,812
2014,10,"ENAIRE","SEVILLA","LEZL","LEZL","TWR",1586,1594,3180
2014,10,"DSNA","CALAIS DUNKERQUE","LFAC","LFAC","TWR",52,43,95
2014,10,"DSNA","LE TOUQUET PARIS PLAGE","LFAT","LFAT","TWR",94,89,183
2014,10,"DSNA","LA GARENNE / Agen","LFBA","LFBA","TWR",219,206,425
2014,10,"ENAV","LAMEZIA TERME","LICA","LICA","TWR",779,779,1558
2014,10,"ENAV","CATANIA FONTANAROSSA / Catania","LICC","LICC","TWR",2448,2455,4903
2014,10,"ENAV","LAMPEDUSA","LICD","LICD","AFIS",154,151,305
2014,10,"ENAV","PANTELLERIA","LICG","LICG","TWR",138,139,277
2014,10,"ENAV","PALERMO","LICJ","LICJ","TWR",1683,1685,3368
2014,10,"ENAV","REGGIO CALABRIA","LICR","LICR","TWR",198,196,394
2014,10,"ENAV","ALGHERO","LIEA","LIEA","TWR",604,603,1207
2014,10,"ENAV","ELMAS / Cagliari","LIEE","LIEE","TWR",1267,1265,2532
2014,10,"ENAV","OLBIA COSTA SMERALDA / Olbia","LIEO","LIEO","TWR",686,688,1374
2014,10,"ENAIRE","BARCELONA","LEBL","LEBL","TWR",12537,12551,25088
2014,10,"ENAIRE","A CORUNA","LECO","LECO","TWR",447,443,890
2014,10,"ENAIRE","GIRONA","LEGE","LEGE","TWR",864,853,1717
2014,10,"ENAIRE","GRANADA","LEGR","LEGR","TWR",371,372,743
2014,10,"ENAIRE","IBIZA","LEIB","LEIB","TWR",2091,2092,4183
2014,10,"ENAIRE","JEREZ","LEJR","LEJR","TWR",598,595,1193
2014,10,"ENAIRE","SABADELL","LELL","LELL","TWR",47,117,164
2014,10,"Croatia Control","RIJEKA / Krk Island","LDRI","LDRI","TWR",60,60,120
2014,10,"Croatia Control","BRAC","LDSB","LDSB","TWR",16,16,32
2014,10,"Croatia Control","SPLIT","LDSP","LDSP","TWR",646,648,1294
2014,10,"Croatia Control","ZAGREB","LDZA","LDZA","TWR",1653,1649,3302
2014,10,"Croatia Control","ZADAR","LDZD","LDZD","TWR",332,331,663
2014,10,"ENAIRE","ALICANTE","LEAL","LEAL","TWR",3359,3362,6721
2014,10,"ENAIRE","ALMERIA","LEAM","LEAM","TWR",363,361,724
2014,10,"ENAIRE","ASTURIAS","LEAS","LEAS","TWR",392,393,785
2014,10,"ENAIRE","BILBAO","LEBB","LEBB","TWR",1749,1749,3498
2014,10,"HungaroControl","DEBRECEN","LHDC","LHDC","AFIS",49,49,98
2014,10,"HungaroControl","BALATON","LHSM","LHSM","TWR",46,46,92
2014,10,"ENAV","CROTONE","LIBC","LIBC","AFIS",31,31,62
2014,10,"ENAV","PALESE MACCHIE / Bari","LIBD","LIBD","TWR",1410,1409,2819
2014,10,"ENAV","GINO LISA / Foggia","LIBF","LIBF","AFIS",9,10,19
2014,10,"ENAV","GROTTAGLIE / Taranto","LIBG","LIBG","TWR",32,39,71
2014,10,"ENAV","PESCARA","LIBP","LIBP","TWR",240,240,480
2014,10,"LFV","ORNSKOLDSVIK","ESNO","ESNO","TWR",105,105,210
2014,10,"LFV","KIRUNA","ESNQ","ESNQ","TWR",121,120,241
2014,10,"LFV","SKELLEFTEA","ESNS","ESNS","TWR",180,180,360
2014,10,"LFV","UMEA","ESNU","ESNU","TWR",865,865,1730
2014,10,"LFV","KARLSTAD","ESOK","ESOK","TWR",167,166,333
2014,10,"Albcontrol","TIRANA RINAS","LATI","LATI","TWR",752,754,1506
2014,10,"BULATSA","BURGAS","LBBG","LBBG","TWR",171,174,345
2014,10,"BULATSA","GORNA ORYAHOVITSA","LBGO","LBGO","TWR",15,15,30
2014,10,"BULATSA","PLOVDIV","LBPD","LBPD","TWR",58,60,118
2014,10,"BULATSA","SOFIA / Vrazhdebna","LBSF","LBSF","TWR",1792,1782,3574
2014,10,"BULATSA","VARNA","LBWN","LBWN","TWR",261,266,527
2014,10,"DCAC Cyprus","LARNACA","LCLK","LCLK","TWR",2136,2113,4249
2014,10,"DCAC Cyprus","PAFOS INTL","LCPH","LCPH","TWR",793,789,1582
2014,10,"Croatia Control","DUBROVNIK","LDDU","LDDU","TWR",665,658,1323
2014,10,"Croatia Control","MALI LOSINJ","LDLO","LDLO","TWR",23,27,50
2014,10,"Croatia Control","OSIJEK","LDOS","LDOS","TWR",58,60,118
2014,10,"Croatia Control","PULA","LDPL","LDPL","TWR",138,136,274
2014,10,"PANSA","Wroclaw - Strachowice","EPWR","EPWR","TWR",1076,1077,2153
2014,10,"PANSA","Zielona Gora - Babimost","EPZG","EPZG","TWR",46,44,90
2014,10,"LFV","MALMEN / Linkoping","ESCF","ESCF","TWR",50,47,97
2014,10,"LFV","RONNEBY","ESDF","ESDF","TWR",272,272,544
2014,10,"LFV","LANDVETTER / Goteborg","ESGG","ESGG","TWR",2893,2894,5787
2014,10,"LFV","JONKOPING","ESGJ","ESGJ","TWR",242,240,482
2014,10,"LFV","SAVE / Goteborg","ESGP","ESGP","TWR",634,637,1271
2014,10,"LFV","SATENAS","ESIB","ESIB","TWR",26,25,51
2014,10,"LFV","SKAVSTA / Stockholm","ESKN","ESKN","TWR",679,675,1354
2014,10,"LFV","KRISTIANSTAD","ESMK","ESMK","TWR",106,106,212
2014,10,"LFV","KALMAR","ESMQ","ESMQ","TWR",425,427,852
2014,10,"LFV","STURUP / Malmo","ESMS","ESMS","TWR",1414,1406,2820
2014,10,"LFV","HALMSTAD","ESMT","ESMT","TWR",213,211,424
2014,10,"LFV","GALLIVARE","ESNG","ESNG","TWR",131,129,260
2014,10,"LFV","SUNDSVALL HARNOSAND","ESNN","ESNN","TWR",439,442,881
2014,10,"PANSA","Krakow - Balice","EPKK","EPKK","TWR",1556,1553,3109
2014,10,"PANSA","Katowice - Pyrzowice","EPKT","EPKT","TWR",1158,1134,2292
2014,10,"PANSA","Lodz - Lublinek","EPLL","EPLL","TWR",203,205,408
2014,10,"PANSA","Olsztyn/Dajtky      ","EPOD","EPOD","AFIS",3,3,6
2014,10,"PANSA","Ostrow Wielkopolski ","EPOM","EPOM","AFIS",12,13,25
2014,10,"ENAIRE","FUERTEVENTURA","GCFV","GCFV","TWR",1697,1701,3398
2014,10,"ENAIRE","HIERRO","GCHI","GCHI","AFIS",138,133,271
2014,10,"ENAIRE","LA PALMA","GCLA","GCLA","TWR",599,600,1199
2014,10,"ENAIRE","GRAN CANARIA / Las Palmas","GCLP","GCLP","TWR",4189,4204,8393
2014,10,"ENAIRE","LANZAROTE","GCRR","GCRR","TWR",2066,2060,4126
2014,10,"ENAIRE","TENERIFE SUR","GCTS","GCTS","TWR",2530,2524,5054
2014,10,"ENAIRE","TENERIFE NORTE","GCXO","GCXO","TWR",2078,2072,4150
2014,10,"ENAIRE","MELILLA","GEML","GEML","TWR",403,400,803
2014,10,"PANSA","Rzeszow - Jasionka","EPRZ","EPRZ","TWR",399,395,794
2014,10,"PANSA","Szczecin - Goleniów","EPSC","EPSC","TWR",158,158,316
2014,10,"PANSA","Suwalki             ","EPSU","EPSU","AFIS",2,2,4
2014,10,"PANSA","Warszawa Chopina","EPWA","EPWA","TWR",6140,6161,12301
2014,10,"Avinor (Continental)","SANDANE/ANDA","ENSD","ENSD","AFIS",103,102,205
2014,10,"Avinor (Continental)","SOGNDAL HAUKASEN","ENSG","ENSG","AFIS",235,238,473
2014,10,"Avinor (Continental)","SVOLVAER/HELLE","ENSH","ENSH","AFIS",173,173,346
2014,10,"Avinor (Continental)","STOKMARKNES/SKAGEN","ENSK","ENSK","AFIS",268,267,535
2014,10,"Avinor (Continental)","SORKJOSEN","ENSR","ENSR","AFIS",102,103,205
